X,Y,OBJECTID,RARNUM,BIOGWIS_RA,SPECIES_ID,SEASON_ID,EL_RAR,EL_SPE,EL_SPE_SEA,GEO_SRC,SEASON_SRC,CONCENTRA,ELEMENT,SUBELEMENT,NAME,SCINAME,STATUS,PRESENCE,ACTIVE_JAN,ACTIVE_FEB,ACTIVE_MAR,ACTIVE_APR,ACTIVE_MAY,ACTIVE_JUN,ACTIVE_JUL,ACTIVE_AUG,ACTIVE_SEP,ACTIVE_OCT,ACTIVE_NOV,ACTIVE_DEC,ESI_INFO,created_user,created_date,last_edited_user,last_edited_date
-81.5498146,24.75375429,4063,391,391,118,2,BIRD_391,B00118,B0011802,32,32, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.42980769,24.67042518,4064,391,391,118,2,BIRD_391,B00118,B0011802,32,32, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.3931394,24.63375961,4065,391,391,118,2,BIRD_391,B00118,B0011802,32,32, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.54147437,24.62542659,4066,410,410,86,2,BIRD_410,B00086,B0008602,32,32,4,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 4,,,,
-81.54085209,24.64929119,4067,410,410,86,2,BIRD_410,B00086,B0008602,32,32,4,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 4,,,,
-81.4081394,24.65042543,4068,410,410,86,2,BIRD_410,B00086,B0008602,32,32,4,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 4,,,,
-81.78314943,24.55876137,4069,418,418,86,2,BIRD_418,B00086,B0008602,32,32,30,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 30,,,,
-80.3333026,25.23330452,4070,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.32024622,25.23564407,4071,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.29803081,25.38146544,4072,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.3000026,25.30000454,4073,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.28564814,25.39769875,4074,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.2875788,25.28518496,4075,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.26670259,25.35000455,4076,464,464,297,1,BIRD_464,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.56716169,24.72919755,4077,467,467,86,2,BIRD_467,B00086,B0008602,33,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-81.49876314,24.66693503,4078,467,467,86,2,BIRD_467,B00086,B0008602,33,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.65243843,24.90235477,4079,467,467,86,2,BIRD_467,B00086,B0008602,33,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.54782613,24.99653886,4080,467,467,86,2,BIRD_467,B00086,B0008602,33,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.51670265,25.08330448,4081,467,467,86,2,BIRD_467,B00086,B0008602,33,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.55107654,24.97399804,4082,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.54753072,25.06387505,4083,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.54241369,25.00993353,4084,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.54156058,24.98553491,4085,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.52912514,25.20887578,4086,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.51515532,25.0142958,4087,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.51018728,25.13878389,4088,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.50867692,25.15591622,4089,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.50322516,25.03655532,4090,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.49711033,25.10233618,4091,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.49173803,25.10025639,4092,489,489,77,2,BIRD_489,B00077,B0007702,69,37,1,BIRD,raptor,Osprey,Pandion haliaetus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Osprey; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.94036976,25.23165642,4093,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.93782821,25.27708446,4094,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.92998674,25.26646843,4095,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.92390273,25.2602374,4096,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.90855944,25.26429997,4097,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.91006056,25.15791925,4098,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.90865248,25.17572175,4099,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.90165834,25.19915526,4100,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.90161158,25.15031827,4101,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.89691258,25.19909785,4102,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.89343239,25.20041544,4103,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-80.88668937,25.26426895,4104,492,492,1004,2,BIRD_492,B01004,B0100402,69,37,HIGH,BIRD,wading,Wading birds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , ,Nesting,Wading birds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: HIGH,,,,
-83.91670379,30.05000561,4105,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-83.86670377,30.08330562,4106,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-83.85000377,30.03330561,4107,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.46670328,27.25000498,4108,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.46670328,27.21670497,4109,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.45000327,27.20000497,4110,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.41670326,27.23330498,4111,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.40000325,27.03330493,4112,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.40000325,27.00000492,4113,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.33330323,26.9167049,4114,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.31670323,26.9000049,4115,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-82.31495472,26.88235325,4116,462,462,76,1,BIRD_462,B00076,B0007601,33,37, ,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.3000026,25.28330453,4117,467,467,86,2,BIRD_467,B00086,B0008602,33,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-81.56716169,24.72919755,4118,467,467,297,1,BIRD_467,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.49876314,24.66693503,4119,467,467,297,1,BIRD_467,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.65243843,24.90235477,4120,467,467,297,1,BIRD_467,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.54782613,24.99653886,4121,467,467,297,1,BIRD_467,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.51670265,25.08330448,4122,467,467,297,1,BIRD_467,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.3000026,25.28330453,4123,467,467,297,1,BIRD_467,B00297,B0029701,33,37, ,BIRD,passerine,White-crowned pigeon,Columba leucocephala,Threatened (FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,White-crowned pigeon; Status: Threatened (FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-81.11670283,25.18330449,4124,470,470,76,2,BIRD_470,B00076,B0007602,33,37,1,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.98330279,25.13330448,4125,470,470,76,2,BIRD_470,B00076,B0007602,33,37,1,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.93330278,25.18330449,4126,470,470,76,2,BIRD_470,B00076,B0007602,33,37,1,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.93142608,25.07984288,4127,470,470,76,2,BIRD_470,B00076,B0007602,33,37,1,BIRD,raptor,Bald eagle,Haliaeetus leucocephalus,Threatened (FED FL),Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Nesting,Bald eagle; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
