X,Y,OBJECTID,NestID,County,NestTownsh,NestRange,NestSectio,GazPage,LastKnownA,LastSurvey,LatDec,LonDec,Act98,Act99,Act00,Act01,Act02,Act03,Act04,Act05,Act06,Act07,Act08,Act09,Act10,Active11,Active12,Active13,Active14,Active15,last_edited_date,Active16,Active17
-85.5695000005837,30.0838329997313,2663,BA018,Bay,05S,13W,05,47,2012,2016,30.083833,-85.5695,-,-,-,-,-,-,-,-,-,-,-,*,Y,Y,Y,*,*,*,2017/09/19 23:51:32+00,-,
-85.553666999665,30.0121669992157,2664,BA019,Bay,05S,13W,28,47,2012,2016,30.012167,-85.553667,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,N,
-85.5601669997534,30.2680000005179,2665,BA020,Bay,02S,13W,32,47,2016,2016,30.268,-85.560167,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-85.5865000001931,30.2895000001444,2666,BA021,Bay,02S,13W,30,47,2012,2016,30.2895,-85.5865,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-85.6836669996369,30.2350000003339,2667,BA022,Bay,03S,14W,07,46,2016,2016,30.235,-85.683667,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-85.6374999999195,30.2671670001028,2668,BA023,Bay,02S,14W,34,46,2016,2016,30.267167,-85.6375,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,*,*,2017/09/19 23:51:32+00,Y,
-85.4568329994087,29.9671670003457,2669,BA024,Bay,06S,12W,17,59,2013,2016,29.967167,-85.456833,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,*,*,2017/09/19 23:51:32+00,N,
-85.8341669999568,30.2258330003174,2670,BA025,Bay,03S,16W,15,46,2016,2016,30.225833,-85.834167,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-80.9235000008132,28.5978330002116,2671,BE001,Brevard,22S,34E,09,81,2016,2016,28.597833,-80.9235,U,Y,Y,Y,Y,Y,Y,Y,Y,N,-,-,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8861670003621,28.5986669999983,2672,BE002,Brevard,22S,34E,11,81,2016,2016,28.598667,-80.886167,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.7301670000365,28.175833000232,2673,BE003,Brevard,26S,36E,33,88,2009,2016,28.175833,-80.730167,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,*,*,-,*,*,*,2017/09/19 23:51:32+00,U,
-80.8681669997717,28.5083329998175,2674,BE005,Brevard,23S,35E,50,81,2016,2016,28.508333,-80.868167,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.9183329999951,28.6183330004513,2675,BE006,Brevard,21S,34E,33,81,2004,2016,28.618333,-80.918333,Y,Y,Y,Y,Y,Y,Y,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.6783333295905,28.4091666700677,2676,BE007,Brevard,24S,36E,12,88,2001,2016,28.409167,-80.678333,Y,Y,Y,Y,N,N,N,-,-,-,-,*,-,*,-,-,*,-,2017/09/19 23:51:32+00,-,
-80.8478333296851,28.2768333296629,2677,BE008,Brevard,25S,35E,29,87,2016,2016,28.276833,-80.847833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,Y,
-80.7521670000594,28.6524999999165,2678,BE009,Brevard,21S,36E,19,81,2016,2016,28.6525,-80.752167,Y,Y,Y,Y,N,Y,Y,N,Y,N,U,*,N,*,-,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-80.6793329999915,28.5541670000479,2679,BE010,Brevard,22S,36E,25,82,2016,2016,28.554167,-80.679333,Y,Y,Y,N,N,N,-,-,-,-,-,*,-,*,-,N,-,N,2017/09/19 23:51:32+00,Y,
-80.5716670008516,27.9018329996516,2680,BE011,Brevard,30S,38E,06,96,2012,2016,27.901833,-80.571667,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,N,
-80.5333330004929,27.8999999997083,2681,BE012,Brevard,30S,38E,04,96,1984,2016,27.9,-80.533333,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.6599999992324,28.5498333300321,2682,BE013,Brevard,22S,37E,29,82,2016,2016,28.549833,-80.66,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,Y,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-80.5311670006461,27.8353330005641,2683,BE014,Brevard,30S,38E,00,96,2012,2016,27.835333,-80.531167,Y,Y,Y,Y,N,N,-,-,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,U,
-80.6483330001225,28.4966669999185,2684,BE015,Brevard,23S,37E,08,88,2016,2016,28.496667,-80.648333,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,*,Y,*,Y,Y,N,Y,2017/09/19 23:51:32+00,Y,
-80.6849999995034,28.2083329997567,2685,BE016,Brevard,26S,36E,24,88,1986,2016,28.208333,-80.685,-,-,-,-,-,-,-,-,-,-,N,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.6930000001651,28.1956669997471,2686,BE017,Brevard,26S,36E,26,88,2005,2016,28.195667,-80.693,Y,Y,Y,Y,Y,Y,N,Y,N,N,N,N,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.6833330003223,28.1333329995909,2687,BE018,Brevard,27S,36E,13,88,1986,2016,28.133333,-80.683333,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.6898330004107,28.0530000004187,2688,BE019,Brevard,28S,36E,14,88,2016,2016,28.053,-80.689833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6028330004018,27.9588329998762,2689,BE020,Brevard,29S,37E,14,96,2016,2016,27.958833,-80.602833,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.768499999672,28.42016699955,2690,BE021,Brevard,24S,36E,06,87,2016,2016,28.420167,-80.7685,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.7483330003082,28.277332999662,2691,BE022,Brevard,25S,36E,29,88,2008,2016,28.277333,-80.748333,Y,Y,Y,Y,Y,Y,Y,-,Y,N,Y,N,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.7111669993634,28.2336669999007,2692,BE023,Brevard,26S,36E,10,88,2012,2016,28.233667,-80.711167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-80.9266670005676,28.671666999426,2693,BE024,Brevard,21S,34E,16,81,1997,2016,28.671667,-80.926667,N,N,N,N,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.8566666695881,28.2066666697346,2694,BE025,Brevard,26S,35E,19,87,1987,2015,28.206667,-80.856667,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-80.8700000004309,28.5316669994895,2695,BE026,Brevard,23S,35E,50,81,2000,2016,28.531667,-80.87,Y,Y,Y,N,N,N,-,-,-,-,-,-,*,-,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.6125000002447,28.0423330002978,2696,BE027,Brevard,28S,37E,15,88,2016,2016,28.042333,-80.6125,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8723330006822,28.7005000001732,2697,BE028,Brevard,21S,34E,01,81,2016,2016,28.7005,-80.872333,Y,N,Y,Y,N,N,-,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8033330003654,28.2416670001157,2698,BE029,Brevard,26S,35E,11,87,2003,2016,28.241667,-80.803333,Y,Y,Y,Y,Y,Y,N,-,-,U,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-85.7053999996961,30.1914000002204,2699,BA026,Bay,03S,15W,25,46,2016,2016,30.1914,-85.7054,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,2017/09/19 23:51:32+00,Y,
-80.9508330004372,28.6546670000025,2700,BE032,Brevard,21S,34E,19,81,2016,2016,28.654667,-80.950833,U,Y,Y,Y,Y,N,N,-,Y,Y,Y,Y,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8434999995867,27.949667000169,2701,BE033,Brevard,29S,35E,20,95,2008,2016,27.949667,-80.8435,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.8366670003106,28.4833330001532,2702,BE034,Brevard,23S,35E,50,87,1997,2016,28.483333,-80.836667,N,N,N,N,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.566667000438,27.8481670000655,2703,BE035,Brevard,30S,38E,00,96,2016,2016,27.848167,-80.566667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.7543329999061,28.3398329997875,2704,BE036,Brevard,25S,36E,05,87,2016,2016,28.339833,-80.754333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6903330000029,28.1501669999862,2705,BE037,Brevard,27S,36E,11,88,2016,2016,28.150167,-80.690333,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,N,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6299999994462,28.5743333328807,2706,BE038,Brevard,22S,37E,16,82,2016,2016,28.574333,-80.63,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,Y,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-80.7730000004933,28.2251669997856,2707,BE039,Brevard,26S,35E,13,87,2005,2016,28.225167,-80.773,Y,Y,Y,Y,Y,Y,Y,Y,N,N,N,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.8241670006243,27.8798329995982,2708,BE040,Brevard,30S,35E,16,95,2016,2016,27.879833,-80.824167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.5376669998362,27.9361670004468,2709,BE041,Brevard,29S,38E,28,96,2016,2016,27.936167,-80.537667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.7046670001733,28.2526670004305,2710,BE042,Brevard,26S,36E,02,88,2012,2016,28.252667,-80.704667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-80.5383330000081,27.8583329992632,2711,BE043,Brevard,30S,38E,00,96,2002,2016,27.858333,-80.538333,N,Y,Y,Y,Y,N,N,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.7183329996237,28.504832999621,2712,BE044,Brevard,23S,36E,10,82,2016,2016,28.504833,-80.718333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,Y,Y,Y,N,2017/09/19 23:51:32+00,Y,
-80.6801670003928,28.3194999999804,2713,BE045,Brevard,25S,36E,12,88,2012,2016,28.3195,-80.680167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,U,
-80.8564999997635,28.6501670001596,2714,BE046,Brevard,21S,35E,19,81,2012,2016,28.650167,-80.8565,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,N,
-80.7101669992807,28.382833000196,2715,BE047,Brevard,24S,36E,22,88,2012,2016,28.382833,-80.710167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,U,
-80.8083329998807,28.2226670001262,2716,BE048,Brevard,26S,35E,15,87,2009,2016,28.222667,-80.808333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.915332999747,28.6294999993952,2717,BE049,Brevard,21S,34E,28,81,2012,2016,28.6295,-80.915333,-,Y,N,Y,Y,Y,Y,Y,Y,Y,N,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,-,
-80.6836109992583,28.6276140004318,2718,BE050,Brevard,21S,36E,35,82,2015,2016,28.627614,-80.683611,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,*,Y,Y,Y,N,N,Y,2017/09/19 23:51:32+00,N,
-80.6646666707766,28.4726666700824,2719,BE051,Brevard,23S,37E,19,88,2016,2016,28.472667,-80.664667,Y,Y,Y,N,Y,Y,N,Y,Y,N,Y,*,N,*,N,-,-,-,2017/09/19 23:51:32+00,Y,
-80.7771666697504,28.7671666701334,2720,BE052,Brevard,20S,35E,12,81,2016,2016,28.767167,-80.777167,Y,Y,N,U,Y,Y,Y,Y,Y,Y,N,*,Y,*,Y,Y,N,N,2017/09/19 23:51:32+00,Y,
-80.6583330000513,28.1083330007434,2721,BE053,Brevard,27S,37E,30,88,2001,2016,28.108333,-80.658333,-,Y,Y,Y,N,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.6464999994634,28.6136666700779,2722,BE054,Brevard,22S,37E,05,82,2004,2016,28.613667,-80.6465,-,Y,Y,Y,Y,Y,Y,N,N,N,U,*,U,*,-,-,-,-,2017/09/19 23:51:32+00,-,
-80.8751670003507,28.6368330001775,2723,BE055,Brevard,21S,34E,25,81,2012,2016,28.636833,-80.875167,-,-,-,Y,Y,Y,Y,Y,Y,Y,Y,N,*,Y,Y,*,*,*,2017/09/19 23:51:32+00,-,
-80.6923330001683,28.2600000002928,2724,BE056,Brevard,25S,36E,35,88,2016,2016,28.26,-80.692333,-,-,-,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.75916666916,28.6771666696628,2725,BE057,Brevard,21S,36E,07,81,2016,2016,28.677167,-80.759167,-,-,-,-,Y,Y,Y,Y,Y,N,Y,*,Y,*,Y,Y,-,N,2017/09/19 23:51:32+00,Y,
-80.6655000001365,28.0896670004522,2726,BE058,Brevard,27S,37E,31,88,2009,2016,28.089667,-80.6655,-,-,-,-,Y,Y,Y,Y,Y,Y,N,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.6673330007956,27.8350000000214,2727,BE059,Brevard,30S,37E,31,96,2012,2016,27.835,-80.667333,-,-,-,-,-,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,N,
-80.6680555553045,28.4319444444852,2728,BE060,Brevard,24S,37E,06,88,2016,2016,28.431944,-80.668056,-,-,-,-,-,Y,Y,Y,Y,Y,Y,*,Y,*,Y,Y,Y,-,2017/09/19 23:51:32+00,Y,
-80.7986669998628,28.5453329997439,2729,BE061,Brevard,23S,35E,50,81,2012,2016,28.545333,-80.798667,-,-,-,-,-,-,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,N,
-80.6549999997172,27.8523329994908,2730,BE062,Brevard,30S,37E,29,96,2016,2016,27.852333,-80.655,-,-,-,-,-,-,Y,Y,-,-,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6824999997458,28.5508333301443,2731,BE063,Brevard,22S,36E,26,82,2010,2015,28.550833,-80.6825,-,-,-,-,-,-,-,Y,Y,Y,Y,*,Y,*,N,-,-,-,2017/09/19 23:51:32+00,*,
-80.7821669998456,28.254832999537,2732,BE064,Brevard,26S,35E,01,87,2009,2016,28.254833,-80.782167,-,-,-,-,-,-,-,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,-,
-80.7064999999341,28.1960000000213,2733,BE065,Brevard,26S,36E,27,88,2006,2016,28.196,-80.7065,-,-,-,-,-,-,-,-,Y,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,N,
-80.7966666700156,28.7816666698827,2734,BE066,Brevard,20S,35E,02,81,2016,2016,28.781667,-80.796667,-,-,-,-,-,-,-,-,Y,N,Y,*,N,*,N,Y,Y,Y,2017/09/19 23:51:32+00,Y,
-80.7836669995205,28.490832999979,2735,BE067,Brevard,23S,35E,50,87,2007,2016,28.490833,-80.783667,-,-,-,-,-,-,-,-,-,Y,N,N,*,*,N,*,*,*,2017/09/19 23:51:32+00,N,
-80.8953330007878,28.6686670004349,2736,BE068,Brevard,21S,34E,14,81,2012,2016,28.668667,-80.895333,-,-,-,-,-,-,-,-,-,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,N,
-80.5481670002555,27.9100000003447,2737,BE069,Brevard,29S,38E,32,96,2016,2016,27.91,-80.548167,-,-,-,-,-,-,-,-,-,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6768333308139,28.6128333295494,2738,BE070,Brevard,22S,36E,01,82,2015,2016,28.612833,-80.676833,-,-,-,-,-,-,-,-,-,Y,Y,*,Y,*,Y,Y,Y,Y,2017/09/19 23:51:32+00,U,
-80.8378330000747,28.6033329997939,2739,BE071,Brevard,22S,35E,05,81,2016,2016,28.603333,-80.837833,-,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.7264999997916,28.266833000325,2740,BE072,Brevard,25S,36E,33,88,2016,2016,28.266833,-80.7265,-,-,-,-,-,-,-,-,-,-,-,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,Y,
-80.8120000001256,28.490832999979,2741,BE073,Brevard,23S,35E,50,87,2016,2016,28.490833,-80.812,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.643333330289,28.5283333301648,2742,BE075,Brevard,22S,37E,32,82,2016,2016,28.528333,-80.643333,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,Y,Y,Y,N,2017/09/19 23:51:32+00,Y,
-80.8791669997832,28.4909999998394,2743,BE076,Brevard,23S,34E,13,87,2011,2016,28.491,-80.879167,-,-,-,-,-,-,-,-,-,-,-,*,Y,Y,-,*,*,*,2017/09/19 23:51:32+00,-,
-80.7636670005613,28.2605000000619,2744,BE077,Brevard,25S,36E,31,87,2016,2016,28.2605,-80.763667,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-80.6449999997885,28.485000000136,2745,BE079,Brevard,23S,37E,17,88,2012,2016,28.485,-80.645,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,U,-,-,2017/09/19 23:51:32+00,-,
-80.7190000005188,28.4758329998283,2746,BE080,Brevard,23S,36E,22,88,0,2014,28.475833,-80.719,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,N,*,2017/09/19 23:51:32+00,*,
-80.7855000001796,28.7841666707133,2747,BE081,Brevard,20S,35E,02,81,2016,2016,28.784167,-80.7855,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,N,2017/09/19 23:51:32+00,Y,
-82.4553330004509,30.2263330003732,2748,BK001,Baker,03S,19E,18,55,2013,2013,30.226333,-82.455333,-,-,-,-,-,-,-,-,-,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-80.8516669997546,26.0733330002874,2749,BO001,Broward,50S,35E,32,113,1997,2014,26.073333,-80.851667,N,N,U,-,U,-,-,-,-,-,*,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-80.4264999992345,26.0073329994584,2750,BO002,Broward,51S,39E,15,114,2014,2014,26.007333,-80.4265,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-80.1649999996157,26.3071670002696,2751,BO003,Broward,48S,42E,04,115,2014,2014,26.307167,-80.165,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.0850000003067,29.80400000026,2752,BR001,Bradford,08S,22E,15,66,2003,2010,29.804,-82.085,Y,Y,Y,N,N,Y,N,N,N,N,-,*,-,*,*,*,*,*,2017/09/19 23:51:32+00,*,
-82.1618329999822,29.9153329997019,2753,BR002,Bradford,07S,21E,01,66,2013,2013,29.915333,-82.161833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.0963329995057,29.7926670000997,2754,BR003,Bradford,08S,22E,15,66,2013,2013,29.792667,-82.096333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.1766669997448,29.8544999999793,2755,BR004,Bradford,07S,21E,26,66,2013,2013,29.8545,-82.176667,Y,N,U,Y,U,U,U,-,-,-,-,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.1643330006381,29.9478330001722,2756,BR005,Bradford,06S,21E,25,66,2013,2013,29.947833,-82.164333,-,-,-,-,-,-,-,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.1571669994795,29.9338329998191,2757,BR006,Bradford,06S,21E,36,66,2013,2013,29.933833,-82.157167,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.0488329996196,29.7476669997627,2758,BR007,Bradford,08S,22E,36,66,2013,2013,29.747667,-82.048833,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.180832999757,29.913333000543,2759,BR008,Bradford,07S,21E,03,66,2013,2013,29.913333,-82.180833,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.192000000173,29.9488330006335,2760,BR009,Bradford,06S,21E,27,66,2013,2013,29.948833,-82.192,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.1921669996793,29.8988330005058,2761,BR010,Bradford,07S,21E,10,66,2010,2013,29.898833,-82.192167,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,U,*,*,2017/09/19 23:51:32+00,*,
-82.0476669998556,29.8261670000311,2762,BR011,Bradford,08S,22E,01,66,2014,2014,29.826167,-82.047667,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-82.3366670004013,26.9235000000739,2763,CH001,Charlotte,41S,20E,08,103,2013,2013,26.9235,-82.336667,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-81.9463329996763,26.8488329999826,2764,CH002,Charlotte,42S,24E,06,104,2013,2013,26.848833,-81.946333,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.0378329996082,26.8756670002234,2765,CH003,Charlotte,41S,23E,29,104,2013,2013,26.875667,-82.037833,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.0501699999862,26.9669999999126,2766,CH005,Charlotte,40S,23E,30,104,2005,2010,26.967,-82.05017,Y,Y,Y,Y,Y,N,Y,Y,-,-,-,*,-,*,*,*,*,*,2017/09/19 23:51:32+00,*,
-81.9666699998177,26.9083299994097,2767,CH006,Charlotte,41S,23E,13,104,1978,2010,26.90833,-81.96667,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,*,*,*,2017/09/19 23:51:32+00,*,
-82.2224999995514,26.9720000005052,2768,CH007,Charlotte,40S,21E,29,104,2010,2013,26.972,-82.2225,-,-,-,-,-,-,-,-,-,-,-,*,Y,*,*,U,*,*,2017/09/19 23:51:32+00,*,
-82.1998330004301,26.8395000004124,2769,CH008,Charlotte,42S,21E,10,104,2013,2013,26.8395,-82.199833,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.2166670003581,26.82333299975,2770,CH009,Charlotte,42S,21E,16,104,1982,2013,26.823333,-82.216667,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-82.221833000453,26.8405000007662,2771,CH010,Charlotte,42S,21E,09,104,2013,2013,26.8405,-82.221833,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.2283330005414,26.8566669998262,2772,CH011,Charlotte,42S,21E,05,104,1983,2013,26.856667,-82.228333,-,-,-,-,N,-,-,-,-,-,-,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-82.2283330005414,26.8566669998262,2773,CH012,Charlotte,42S,21E,05,104,2013,2013,26.856667,-82.228333,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.2383330004701,26.8616669996179,2774,CH013,Charlotte,41S,21E,32,104,1982,2013,26.861667,-82.238333,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-82.2799999993663,26.855000000685,2775,CH015,Charlotte,42S,20E,02,103,1997,2013,26.855,-82.28,N,N,N,U,N,-,-,-,-,-,-,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-82.3283329998288,26.911667000644,2776,CH016,Charlotte,41S,20E,17,103,1989,2013,26.911667,-82.328333,-,-,-,-,N,-,-,-,-,-,-,-,*,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-82.3383329997575,26.9263330005476,2777,CH017,Charlotte,41S,20E,07,103,2013,2013,26.926333,-82.338333,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
-82.2149999993803,26.9083330001664,2778,CH018,Charlotte,41S,21E,16,104,1998,2013,26.908333,-82.215,Y,N,N,-,-,-,-,-,-,-,-,*,-,*,*,-,*,*,2017/09/19 23:51:32+00,*,
-82.3130000002989,26.8866670002099,2779,CH019,Charlotte,41S,20E,28,103,2016,2016,26.886667,-82.313,Y,Y,Y,Y,Y,Y,U,-,-,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,Y,
-82.1816670001583,26.9808330003307,2780,CH020,Charlotte,40S,21E,23,104,2013,2013,26.980833,-82.181667,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,*,Y,*,*,Y,*,*,2017/09/19 23:51:32+00,*,
